Site,Latitude,Longitude,Date,Day Number,Year,Cavebat Species Passes,Myotis Species Passes,Eptesicus fuscus Passes,Lasiurus borealis Passes,Lasiurus cinereus Passes,Lasionycteris noctivagans Passes,Myotis leibii Passes,Myotis lucifugus Passes,Myotis septentrionalis Passes,Myotis sodalis Passes,Perimyotis subflavus Passes,No Species Identified,Distance to Hibernacula (km),Hibernacula Entrance (1) or Landscape (0),Maximum Daily Temperature (Celsius),Mean Daily Temperature (Celsius),Minimum Daily Temperature (Celsius),Change in Maximum Daily Temperature from Previous Day (Celsius),Change in Mean Daily Temperature from Previous Day (Celsius),Change in Minimum Daily Temperature from Previous Day (Celsius),Maximum Daily Wind Speed (KPH),Mean Daily Wind Speed (KPH),Change in Maximum Daily Wind Speed from Previous Day (KPH),Change in Mean Daily Wind Speed from Previous Day (KPH),Daily Precipitation (cm),Change in Daily Precipitation from Previous Day (cm),Binary Precipitation,Change in Binary Precipitation from Previous Day
Newberry-Bane 3-3,37.117148,-81.011232,9/6/2016,250,2016,1,1,0,0,0,0,0,0,0,1,0,0,3,0,28.89,21.11,13.33,-0.55,-0.55,-0.55,20.921472,6.437376,-9.656064,-4.828032,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/7/2016,251,2016,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31.11,24.44,17.22,-2.2,-3.3,-3.85,20.921472,9.656064,0,-3.218688,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/8/2016,252,2016,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31.67,24.44,17.78,-0.55,0,-0.55,16.09344,8.04672,4.828032,1.609344,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/9/2016,253,2016,4,1,2,0,0,0,0,0,0,1,1,2,3,0,31.67,24.44,17.78,0,0,0,16.09344,4.828032,0,3.218688,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/10/2016,254,2016,4,0,4,0,0,0,0,0,0,0,0,1,3,0,31.11,24.44,18.33,0.55,0,-0.55,16.09344,4.828032,0,0,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/11/2016,255,2016,2,1,0,0,0,0,0,0,0,1,1,1,3,0,26.11,20.56,15,4.95,3.85,3.3,20.921472,8.04672,-4.828032,-3.218688,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/12/2016,256,2016,4,1,3,0,0,0,0,1,0,0,0,3,3,0,27.22,20,12.78,-1.1,0.55,2.2,16.09344,1.609344,4.828032,6.437376,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/13/2016,257,2016,2,0,2,0,0,0,0,0,0,0,0,1,3,0,30,22.22,14.44,-2.75,-2.2,-1.65,12.874752,1.609344,3.218688,0,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/14/2016,258,2016,3,1,2,1,0,1,0,0,0,1,0,3,3,0,30,22.78,15.56,0,-0.55,-1.1,11.265408,1.609344,1.609344,0,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/15/2016,259,2016,2,0,2,0,0,1,0,0,0,0,0,2,3,0,27.78,21.11,13.89,2.2,1.65,1.65,19.312128,4.828032,-8.04672,-3.218688,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/16/2016,260,2016,4,0,4,0,0,0,0,0,0,0,0,3,3,0,23.89,21.11,18.33,3.85,0,-4.4,11.265408,8.04672,8.04672,-3.218688,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/17/2016,261,2016,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27.22,22.78,17.78,-3.3,-1.65,0.55,20.921472,4.828032,-9.656064,3.218688,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/18/2016,262,2016,4,3,1,0,0,0,0,2,0,1,0,3,3,0,27.22,21.11,14.44,0,1.65,3.3,19.312128,1.609344,1.609344,3.218688,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/19/2016,263,2016,8,2,6,0,0,1,0,1,0,1,0,0,3,0,27.78,23.33,19.44,-0.55,-2.2,-4.95,19.312128,4.828032,0,-3.218688,0.635,-0.635,1,0
Newberry-Bane 3-3,37.117148,-81.011232,9/20/2016,264,2016,2,1,1,1,0,1,0,0,0,1,0,4,3,0,27.78,21.67,15.56,0,1.65,3.85,19.312128,3.218688,0,1.609344,0.1524,0.4826,1,1
Newberry-Bane 3-3,37.117148,-81.011232,9/21/2016,265,2016,0,0,0,0,0,0,0,0,0,0,0,3,3,0,26.67,21.11,16.11,1.1,0.55,-0.55,20.921472,4.828032,-1.609344,-1.609344,0,0.1524,0,1
Newberry-Bane 3-3,37.117148,-81.011232,9/22/2016,266,2016,6,6,0,1,0,0,0,1,0,5,0,2,3,0,25.56,21.11,16.11,1.1,0,0,22.530816,4.828032,-1.609344,0,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/23/2016,267,2016,19,15,3,0,0,2,1,5,1,8,1,8,3,0,28.89,21.11,13.89,-3.3,0,2.2,16.09344,3.218688,6.437376,1.609344,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/24/2016,268,2016,4,4,0,0,0,0,0,0,0,4,0,0,3,0,30,22.22,14.44,-1.1,-1.1,-0.55,14.484096,3.218688,1.609344,0,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/25/2016,269,2016,1,1,0,0,0,0,0,1,0,0,0,0,3,0,26.11,21.67,17.22,3.85,0.55,-2.75,12.874752,3.218688,1.609344,0,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,9/26/2016,270,2016,11,4,7,0,0,0,0,0,0,4,0,0,3,0,28.33,23.33,18.33,-2.2,-1.65,-1.1,20.921472,4.828032,-8.04672,-1.609344,0.9398,-0.9398,1,0
Newberry-Bane 3-3,37.117148,-81.011232,9/27/2016,271,2016,7,7,0,0,0,0,0,5,0,2,0,13,3,0,25.56,20,13.89,2.75,3.3,4.4,14.484096,4.828032,6.437376,0,0.3302,0.6096,1,1
Newberry-Bane 3-3,37.117148,-81.011232,9/28/2016,272,2016,9,6,3,1,0,0,0,2,0,4,0,8,3,0,23.33,16.67,10.56,2.2,3.3,3.3,16.09344,1.609344,-1.609344,3.218688,1.1938,-0.8636,1,1
Newberry-Bane 3-3,37.117148,-81.011232,9/29/2016,273,2016,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21.11,17.78,14.44,2.2,-1.1,-3.85,27.358848,8.04672,-11.265408,-6.437376,0.2794,0.9144,1,1
Newberry-Bane 3-3,37.117148,-81.011232,9/30/2016,274,2016,9,8,1,2,0,0,0,0,0,8,0,4,3,0,25.56,20,14.44,-4.4,-2.2,0,27.358848,6.437376,0,1.609344,0.2286,0.0508,1,1
Newberry-Bane 3-3,37.117148,-81.011232,10/1/2016,275,2016,7,7,0,0,0,1,2,3,0,2,0,4,3,0,22.22,17.22,12.22,3.3,2.75,2.2,19.312128,4.828032,8.04672,1.609344,0,0.2286,0,1
Newberry-Bane 3-3,37.117148,-81.011232,10/2/2016,276,2016,10,9,0,0,0,0,1,6,0,2,1,9,3,0,23.33,16.67,10.56,-1.1,0.55,1.65,12.874752,1.609344,6.437376,3.218688,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,10/3/2016,277,2016,4,4,0,0,0,1,1,1,0,2,0,4,3,0,23.33,17.22,11.11,0,-0.55,-0.55,9.656064,4.828032,3.218688,-3.218688,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,10/4/2016,278,2016,12,8,4,1,0,1,0,0,0,8,0,7,3,0,23.33,17.78,12.78,0,-0.55,-1.65,19.312128,3.218688,-9.656064,1.609344,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,10/5/2016,279,2016,3,3,0,0,0,0,1,1,0,1,0,4,3,0,19.44,15.56,12.22,3.85,2.2,0.55,16.09344,4.828032,3.218688,-1.609344,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,10/6/2016,280,2016,4,4,0,0,0,0,0,1,1,2,0,2,3,0,18.89,14.44,9.44,0.55,1.1,2.75,12.874752,3.218688,3.218688,1.609344,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,10/7/2016,281,2016,2,0,2,0,0,0,0,0,0,0,0,0,3,0,17.78,16.67,15,1.1,-2.2,-5.5,19.312128,4.828032,-6.437376,-1.609344,1.1938,-1.1938,1,0
Newberry-Bane 3-3,37.117148,-81.011232,10/8/2016,282,2016,0,0,0,0,1,2,0,0,0,0,0,1,3,0,18.33,15.56,12.78,-0.55,1.1,2.2,28.968192,9.656064,-9.656064,-4.828032,0.9906,0.2032,1,1
Newberry-Bane 3-3,37.117148,-81.011232,10/10/2016,284,2016,0,0,0,0,0,0,0,0,0,0,0,1,3,0,19.44,13.33,7.22,-2.75,0,2.2,19.312128,6.437376,12.874752,14.484096,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,10/11/2016,285,2016,3,0,3,0,0,0,0,0,0,0,0,2,3,0,19.44,11.67,3.89,0,1.65,3.3,9.656064,1.609344,9.656064,4.828032,0,0,0,0
Newberry-Bane 3-3,37.117148,-81.011232,10/12/2016,286,2016,1,1,0,0,3,1,0,1,0,0,0,3,3,0,21.11,12.22,3.33,-1.65,-0.55,0.55,9.656064,0,0,1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/9/2016,253,2016,10,6,0,0,0,0,0,5,0,1,4,4,0,1,27.22,23.33,19.44,0,1.1,2.75,28.968192,20.921472,-4.828032,-4.828032,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/10/2016,254,2016,15,13,0,0,0,0,0,10,0,3,2,5,0,1,27.78,23.33,19.44,-0.55,0,0,24.14016,14.484096,4.828032,6.437376,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/11/2016,255,2016,14,14,0,0,0,0,1,11,0,2,0,0,0,1,22.22,18.89,15.56,5.5,4.4,3.85,32.18688,17.702784,-8.04672,-3.218688,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/12/2016,256,2016,9,9,0,0,0,0,0,6,0,3,0,2,0,1,22.78,17.78,13.33,-0.55,1.1,2.2,14.484096,11.265408,17.702784,6.437376,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/13/2016,257,2016,8,6,0,0,0,0,0,3,0,3,2,2,0,1,26.67,21.11,15,-3.85,-3.3,-1.65,16.09344,9.656064,-1.609344,1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/14/2016,258,2016,8,7,0,1,0,0,1,4,0,2,1,2,0,1,26.67,22.22,17.22,0,-1.1,-2.2,22.530816,11.265408,-6.437376,-1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/15/2016,259,2016,6,5,0,0,0,2,0,5,0,0,1,5,0,1,21.11,17.78,15,5.5,4.4,2.2,16.09344,9.656064,6.437376,1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/16/2016,260,2016,5,4,0,1,0,0,0,3,0,1,1,4,0,1,15,12.78,10.56,6.05,4.95,4.4,12.874752,6.437376,3.218688,3.218688,0.0254,-0.0254,1,0
Starr Chapel 0,38.169993,-79.753404,9/17/2016,261,2016,7,5,0,0,0,0,0,4,0,1,2,1,0,1,21.67,15.56,9.44,-6.6,-2.75,1.1,19.312128,11.265408,-6.437376,-4.828032,0.0254,0,1,1
Starr Chapel 0,38.169993,-79.753404,9/18/2016,262,2016,2,2,0,0,0,0,0,2,0,0,0,1,0,1,23.33,20,17.22,-1.65,-4.4,-7.7,22.530816,12.874752,-3.218688,-1.609344,0,0.0254,0,1
Starr Chapel 0,38.169993,-79.753404,9/19/2016,263,2016,6,4,0,0,0,0,1,3,0,0,2,0,0,1,22.22,19.44,16.11,1.1,0.55,1.1,20.921472,8.04672,1.609344,4.828032,0.381,-0.381,1,0
Starr Chapel 0,38.169993,-79.753404,9/20/2016,264,2016,3,3,0,0,0,0,0,1,0,2,0,2,0,1,23.33,18.89,15,-1.1,0.55,1.1,22.530816,9.656064,-1.609344,-1.609344,0,0.381,0,1
Starr Chapel 0,38.169993,-79.753404,9/21/2016,265,2016,1,1,0,0,0,0,0,1,0,0,0,1,0,1,23.89,20,17.22,-0.55,-1.1,-2.2,25.749504,14.484096,-3.218688,-4.828032,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/22/2016,266,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23.89,20,15.56,0,0,1.65,20.921472,12.874752,4.828032,1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/23/2016,267,2016,1,1,0,0,0,0,0,0,0,1,0,0,0,1,27.22,21.11,15,-3.3,-1.1,0.55,19.312128,8.04672,1.609344,4.828032,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/24/2016,268,2016,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25.56,21.11,16.67,1.65,0,-1.65,16.09344,9.656064,3.218688,-1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/25/2016,269,2016,2,1,0,0,1,0,0,0,0,1,1,3,0,1,16.67,13.33,10.56,8.8,7.7,6.05,12.874752,8.04672,3.218688,1.609344,0.0254,-0.0254,1,0
Starr Chapel 0,38.169993,-79.753404,9/26/2016,270,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12.22,10.56,9.44,4.4,2.75,1.1,20.921472,11.265408,-8.04672,-3.218688,1.905,-1.8796,1,1
Starr Chapel 0,38.169993,-79.753404,9/27/2016,271,2016,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20,13.33,6.67,-7.7,-2.75,2.75,24.14016,16.09344,-3.218688,-4.828032,0.0508,1.8542,1,1
Starr Chapel 0,38.169993,-79.753404,9/28/2016,272,2016,7,7,0,1,0,0,1,2,0,4,0,4,0,1,19.44,15.56,12.22,0.55,-2.2,-5.5,16.09344,8.04672,8.04672,8.04672,2.032,-1.9812,1,1
Starr Chapel 0,38.169993,-79.753404,9/29/2016,273,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.67,13.33,10.56,2.75,2.2,1.65,20.921472,11.265408,-4.828032,-3.218688,1.4732,0.5588,1,1
Starr Chapel 0,38.169993,-79.753404,10/1/2016,275,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.78,12.22,6.67,-2.75,-1.1,1.1,12.874752,8.04672,12.874752,6.437376,0,4.064,0,1
Starr Chapel 0,38.169993,-79.753404,10/2/2016,276,2016,3,0,0,0,0,0,0,0,0,0,3,0,0,1,17.78,14.44,11.67,0,-2.2,-4.95,20.921472,9.656064,-8.04672,-1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/3/2016,277,2016,1,1,0,0,0,0,0,0,0,1,0,2,0,1,17.78,14.44,10.56,0,0,1.1,16.09344,11.265408,4.828032,-1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/31/2015,304,2015,0,0,0,0,6,0,0,0,0,0,0,2,0,1,8.89,4.44,0.56,0,0.55,0.55,22.530816,6.437376,3.218688,6.437376,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,11/1/2015,305,2015,7,5,2,0,9,10,2,1,2,0,0,17,0,1,12.22,10,7.78,-3.3,-5.5,-7.15,35.405568,19.312128,-12.874752,-12.874752,0.0762,-0.0762,1,0
Starr Chapel 0,38.169993,-79.753404,11/6/2015,310,2015,48,23,25,2,17,41,0,9,5,9,0,18,0,1,21.67,17.78,14.44,-1.65,-1.65,-2.2,33.796224,20.921472,-14.484096,-12.874752,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,11/7/2015,311,2015,11,6,4,0,3,2,2,1,1,2,1,10,0,1,14.44,8.89,3.89,7.15,8.8,10.45,32.18688,16.09344,1.609344,4.828032,0.9652,-0.9652,1,0
Starr Chapel 0,38.169993,-79.753404,11/8/2015,312,2015,3,2,1,0,0,0,0,0,2,0,0,0,0,1,7.22,3.89,0.56,7.15,4.95,3.3,25.749504,8.04672,6.437376,8.04672,0,0.9652,0,1
Starr Chapel 0,38.169993,-79.753404,11/9/2015,313,2015,2,2,0,0,0,0,1,0,0,1,0,2,0,1,7.78,4.44,1.67,-0.55,-0.55,-1.1,22.530816,9.656064,3.218688,-1.609344,2.4638,-2.4638,1,0
Starr Chapel 0,38.169993,-79.753404,11/10/2015,314,2015,6,6,0,0,0,0,1,3,1,1,0,10,0,1,11.67,8.33,5,-3.85,-3.85,-3.3,35.405568,19.312128,-12.874752,-9.656064,0.3048,2.159,1,1
Starr Chapel 0,38.169993,-79.753404,11/11/2015,315,2015,2,2,0,0,2,0,1,0,0,1,0,1,0,1,10.56,7.22,3.89,1.1,1.1,1.1,28.968192,19.312128,6.437376,0,0,0.3048,0,1
Starr Chapel 0,38.169993,-79.753404,11/12/2015,316,2015,25,16,8,1,5,24,2,7,2,5,1,19,0,1,16.11,12.22,7.22,-5.5,-4.95,-3.3,45.061632,25.749504,-16.09344,-6.437376,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,11/13/2015,317,2015,11,3,8,0,0,1,2,0,1,0,0,5,0,1,7.22,4.44,0.56,8.8,7.7,6.6,54.717696,40.2336,-9.656064,-14.484096,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,11/14/2015,318,2015,2,1,1,0,0,1,0,0,1,0,0,0,0,1,6.67,2.78,-1.11,0.55,1.65,1.65,49.889664,28.968192,4.828032,11.265408,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,11/15/2015,319,2015,2,2,0,0,1,0,1,0,1,0,0,2,0,1,12.78,7.22,1.67,-6.05,-4.4,-2.75,25.749504,16.09344,24.14016,12.874752,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/5/2016,249,2016,11,7,1,0,0,0,1,4,1,1,3,1,0,1,25,18.89,12.78,-2.2,-0.55,1.1,16.09344,8.04672,-6.437376,-3.218688,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/6/2016,250,2016,8,5,0,1,0,0,0,5,0,0,3,2,0,1,26.11,21.11,16.11,-1.1,-2.2,-3.3,27.358848,17.702784,-11.265408,-9.656064,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/7/2016,251,2016,1,0,0,0,0,0,0,0,0,0,1,0,0,1,21.11,20,18.89,4.95,1.1,-2.75,25.749504,24.14016,1.609344,-6.437376,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/8/2016,252,2016,3,2,0,0,1,1,0,2,0,0,1,0,0,1,27.22,24.44,22.22,-6.05,-4.4,-3.3,24.14016,16.09344,1.609344,8.04672,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/25/2015,268,2015,4,4,0,0,0,0,1,0,2,1,0,10,0,1,13.33,12.22,11.11,6.05,3.3,1.1,27.358848,19.312128,-3.218688,-4.828032,0.635,-0.635,1,0
Starr Chapel 0,38.169993,-79.753404,9/26/2015,269,2015,9,9,0,0,0,0,2,1,6,0,0,14,0,1,12.78,11.67,10.56,0.55,0.55,0.55,28.968192,20.921472,-1.609344,-1.609344,1.3716,-0.7366,1,1
Starr Chapel 0,38.169993,-79.753404,9/27/2015,270,2015,32,29,0,0,2,0,4,13,9,3,3,33,0,1,14.44,12.78,11.11,-1.65,-1.1,-0.55,24.14016,17.702784,4.828032,3.218688,0.2286,1.143,1,1
Starr Chapel 0,38.169993,-79.753404,9/28/2015,271,2015,43,42,1,0,22,13,14,13,8,7,0,44,0,1,17.22,16.11,14.44,-2.75,-3.3,-3.3,19.312128,11.265408,4.828032,6.437376,0.3302,-0.1016,1,1
Starr Chapel 0,38.169993,-79.753404,9/29/2015,272,2015,79,77,0,0,0,4,10,44,13,10,2,72,0,1,18.89,17.78,17.22,-1.65,-1.65,-2.75,19.312128,9.656064,0,1.609344,6.477,-6.1468,1,1
Starr Chapel 0,38.169993,-79.753404,9/30/2015,273,2015,36,27,1,1,2,1,4,11,5,7,8,36,0,1,21.67,17.22,13.33,-2.75,0.55,3.85,28.968192,17.702784,-9.656064,-8.04672,0,6.477,0,1
Starr Chapel 0,38.169993,-79.753404,10/1/2015,274,2015,22,22,0,0,2,0,3,4,8,7,0,22,0,1,13.33,11.11,8.33,8.25,6.05,4.95,28.968192,17.702784,0,0,0.0254,-0.0254,1,0
Starr Chapel 0,38.169993,-79.753404,10/2/2015,275,2015,3,3,0,0,0,0,0,0,2,1,0,3,0,1,8.33,7.78,7.78,4.95,3.3,0.55,35.405568,24.14016,-6.437376,-6.437376,1.4224,-1.397,1,1
Starr Chapel 0,38.169993,-79.753404,10/3/2015,276,2015,7,7,0,0,1,0,2,0,4,1,0,6,0,1,8.33,6.67,5.56,0,1.1,2.2,33.796224,27.358848,1.609344,-3.218688,1.7272,-0.3048,1,1
Starr Chapel 0,38.169993,-79.753404,10/4/2015,277,2015,14,13,1,0,1,1,1,2,10,0,0,10,0,1,10,8.89,7.78,-1.65,-2.2,-2.2,32.18688,24.14016,1.609344,3.218688,0.1524,1.5748,1,1
Starr Chapel 0,38.169993,-79.753404,10/5/2015,278,2015,10,6,0,0,6,0,1,1,3,1,4,11,0,1,16.67,11.11,6.67,-6.6,-2.2,1.1,24.14016,14.484096,8.04672,9.656064,0,0.1524,0,1
Starr Chapel 0,38.169993,-79.753404,10/9/2015,282,2015,6,5,0,0,0,0,0,1,0,4,1,1,0,1,19.44,16.11,12.78,1.1,0,-0.55,28.968192,19.312128,-9.656064,-17.702784,1.1938,-1.1938,1,0
Starr Chapel 0,38.169993,-79.753404,10/13/2015,286,2015,89,67,17,2,4,9,5,41,7,14,5,38,0,1,17.78,13.89,10,0.55,0.55,0.55,37.014912,27.358848,-14.484096,-11.265408,0.0762,-0.0762,1,0
Starr Chapel 0,38.169993,-79.753404,10/14/2015,287,2015,9,6,0,1,1,2,2,0,4,0,3,12,0,1,14.44,11.11,7.22,3.3,2.75,2.75,37.014912,25.749504,0,1.609344,0,0.0762,0,1
Starr Chapel 0,38.169993,-79.753404,10/15/2015,288,2015,5,3,2,0,1,2,0,0,2,1,0,4,0,1,13.89,9.44,5,0.55,1.65,2.2,28.968192,17.702784,8.04672,8.04672,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/16/2015,289,2015,1,1,0,0,0,0,0,0,1,0,0,1,0,1,12.78,8.89,5.56,1.1,0.55,-0.55,28.968192,20.921472,0,-3.218688,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/17/2015,290,2015,5,4,1,0,0,0,1,0,2,1,0,6,0,1,7.22,3.33,0,5.5,5.5,5.5,28.968192,19.312128,0,1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/18/2015,291,2015,3,3,0,0,0,0,0,1,2,0,0,2,0,1,5,1.11,-2.22,2.2,2.2,2.2,27.358848,14.484096,1.609344,4.828032,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/23/2015,296,2015,43,25,17,0,13,11,6,8,6,5,1,26,0,1,21.67,17.22,12.78,-1.1,-1.65,-1.65,19.312128,9.656064,6.437376,0,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/24/2015,297,2015,17,16,0,0,2,5,6,3,5,2,1,19,0,1,12.78,11.11,8.89,8.8,6.05,3.85,19.312128,4.828032,0,4.828032,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/25/2015,298,2015,2,2,0,0,1,2,0,0,0,2,0,2,0,1,13.89,11.11,8.33,-1.1,0,0.55,33.796224,17.702784,-14.484096,-12.874752,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/26/2015,299,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8.89,6.67,4.44,4.95,4.4,3.85,19.312128,4.828032,14.484096,12.874752,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/27/2015,300,2015,2,1,1,0,0,0,1,0,0,0,0,0,0,1,7.22,4.44,2.22,1.65,2.2,2.2,25.749504,11.265408,-6.437376,-6.437376,2.2352,-2.2352,1,0
Starr Chapel 0,38.169993,-79.753404,10/28/2015,301,2015,53,43,10,0,17,34,14,10,10,9,0,43,0,1,15.56,11.11,7.22,-8.25,-6.6,-4.95,41.842944,20.921472,-16.09344,-9.656064,5.6896,-3.4544,1,1
Starr Chapel 0,38.169993,-79.753404,10/29/2015,302,2015,13,8,5,0,0,1,2,5,1,0,0,14,0,1,12.22,10,7.22,3.3,1.1,0,41.842944,27.358848,0,-6.437376,0.1524,5.5372,1,1
Starr Chapel 0,38.169993,-79.753404,10/30/2015,303,2015,2,2,0,0,6,0,2,0,0,0,0,6,0,1,8.89,5,1.11,3.3,4.95,6.05,25.749504,12.874752,16.09344,14.484096,0,0.1524,0,1
Starr Chapel 0,38.169993,-79.753404,8/24/2016,237,2016,21,12,3,0,0,0,0,6,4,2,6,7,0,1,24.44,20,15.56,-2.2,-1.65,-1.1,16.09344,11.265408,0,-3.218688,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,8/25/2016,238,2016,4,1,1,0,1,0,0,0,0,1,2,0,0,1,27.22,22.78,18.33,-2.75,-2.75,-2.75,24.14016,16.09344,-8.04672,-4.828032,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,8/26/2016,239,2016,2,0,0,0,0,0,0,0,0,0,2,1,0,1,28.33,24.44,20,-1.1,-1.65,-1.65,22.530816,14.484096,1.609344,1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,8/27/2016,240,2016,7,1,0,0,0,0,0,1,0,0,6,2,0,1,27.22,23.33,20,1.1,1.1,0,14.484096,8.04672,8.04672,6.437376,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,8/28/2016,241,2016,28,19,0,1,1,0,1,11,3,4,9,22,0,1,27.22,22.22,17.22,0,1.1,2.75,12.874752,6.437376,1.609344,1.609344,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,8/29/2016,242,2016,19,12,1,1,2,2,0,10,0,2,6,12,0,1,27.22,22.22,17.22,0,0,0,14.484096,6.437376,-1.609344,0,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,8/30/2016,243,2016,14,8,0,1,0,0,0,7,1,0,6,10,0,1,26.11,21.67,17.78,1.1,0.55,-0.55,12.874752,6.437376,1.609344,0,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,8/31/2016,244,2016,16,14,0,1,0,0,2,10,0,2,2,15,0,1,26.67,22.22,18.33,-0.55,-0.55,-0.55,20.921472,9.656064,-8.04672,-3.218688,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/1/2016,245,2016,12,10,0,1,0,2,0,5,1,4,2,11,0,1,22.22,18.89,15,4.4,3.3,3.3,20.921472,11.265408,0,-1.609344,0.1524,-0.1524,1,0
Starr Chapel 0,38.169993,-79.753404,9/2/2016,246,2016,14,12,0,1,0,0,0,5,1,6,2,6,0,1,18.89,15.56,12.78,3.3,3.3,2.2,25.749504,14.484096,-4.828032,-3.218688,0,0.1524,0,1
Starr Chapel 0,38.169993,-79.753404,9/3/2016,247,2016,10,8,0,0,0,0,1,2,0,5,2,0,0,1,21.11,16.67,13.33,-2.2,-1.1,-0.55,27.358848,19.312128,-1.609344,-4.828032,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,9/4/2016,248,2016,13,5,1,2,0,0,0,4,0,1,7,3,0,1,22.78,18.33,13.89,-1.65,-1.65,-0.55,9.656064,4.828032,17.702784,14.484096,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/17/2016,291,2016,1,1,0,0,0,1,0,1,0,0,0,0,0,1,20.56,17.22,13.89,-0.55,-1.65,-3.3,25.749504,16.09344,-9.656064,-3.218688,0,0,0,0
Starr Chapel 0,38.169993,-79.753404,10/18/2016,292,2016,5,4,1,0,0,3,0,3,0,1,0,3,0,1,21.67,18.89,15.56,-1.1,-1.65,-1.65,32.18688,24.14016,-6.437376,-8.04672,0,0,0,0
